GeneName,RNA_CDK8i_1,RNA_CDK8i_2,RNA_CDK8i_3,RNA_M12e2_1,RNA_M12e2_2,RNA_M12e2_3,RNA_M12WT_1,RNA_M12WT_2,RNA_M12WT_3,RNA_Veh_1,RNA_Veh_2,RNA_Veh_3
ENSG00000204624,0.305831312,0.214992626,0.164009826,0.237184791,0.231200917,0.123622522,0.084954577,0.074335153,0.067721099,0.296208087,0.245703216,0.203741652
ENSG00000116661,26.1117873,20.17564845,20.13678251,28.64623575,20.47792869,13.38341413,10.75849761,12.23917298,11.22316179,27.62076378,25.61913416,22.28009568
ENSG00000132879,14.61622265,13.43038282,11.57042952,8.753653943,7.001416248,4.75974165,6.862629287,7.523724195,5.578555419,15.34239907,13.28983686,10.94554641
ENSG00000116663,17.15089352,18.04780924,18.08109874,12.2185042,8.503668216,5.893515436,8.525761765,10.82665573,9.903387199,16.15321357,15.97645614,15.74127291
ENSG00000116670,23.60163301,21.1058734,20.47399789,22.88327525,20.49618277,14.5199685,14.76543263,15.2448301,15.1509864,23.12539945,23.58723672,21.16008621
ENSG00000162490,0.213926172,0.193447973,0.228696884,1.058344841,0.867835774,0.856977035,0.187846065,0.160663165,0.175126497,0.162365646,0.143896594,0.145071997
ENSG00000177674,17.55358353,16.75389922,16.63497881,11.84478154,6.803236148,4.089417439,6.714030407,7.88667557,7.091638704,16.50022661,18.6325363,16.90751215
ENSG00000215910,0.061580147,0.034493357,0.023478545,0.022984099,0.035422918,0.01112381,0.011466582,0,0,0.067552622,0.032500058,0.004095691
ENSG00000177000,0.965381104,0.910443981,0.882215422,1.350346735,0.909913057,0.942229382,0.72662197,0.898311041,0.81128254,1.496561542,1.04970168,1.100756145
ENSG00000011021,2.135119496,1.890470445,1.961236153,1.867808584,1.617847273,1.702844568,1.598204895,1.592785064,1.407093548,2.293446409,2.132204228,1.691278376
ENSG00000242349,0.712581652,0.576541027,0.385298231,0.811993414,0.618990876,0.405664374,0.679517549,0.720352951,0.53031009,0.791844675,0.783089036,0.466756696
ENSG00000224904,0.49077658,0.283629484,0.34750384,0.056697596,0.058254603,0.027440418,0.056571952,0.072188069,0.071743695,0.523725861,0.30923385,0.35361643
ENSG00000116685,26.49363353,24.73346789,25.91859666,18.15920673,15.71991405,11.56751623,13.61764129,14.41188918,14.54228742,25.16958708,25.98591661,25.86293017
ENSG00000083444,49.09349881,50.37755463,52.79448819,41.05947207,30.22537609,25.56416154,27.20015604,29.47000831,27.32559304,47.55966227,47.89716509,47.96145791
ENSG00000116688,41.26057012,43.88623595,45.41606155,31.4927329,30.35742771,29.29045857,33.18532827,33.2718394,32.68659495,41.49279722,45.62767319,43.5076446
ENSG00000116691,14.92080594,12.62017485,12.65784892,7.101931671,4.941785875,2.205952824,3.992594085,5.020481858,4.184806444,13.34066781,13.44683097,11.68264378
ENSG00000120949,0.123650715,0.080035415,0.089888032,0.139992099,0.051370181,0.04839512,0.029931829,0.030555367,0.0404897,0.109160503,0.040398394,0.078402139
ENSG00000028137,0.122731379,0.033100148,0.048665301,0.069475633,0.020395298,0.019214122,0,0.040437586,0.040188662,0.091679839,0.088215675,0.035372374
ENSG00000048707,3.456059962,3.125875446,3.214297791,2.028172171,1.870574455,2.953666464,2.703735992,2.825552984,2.828616314,2.952734282,2.781787421,3.073325578
ENSG00000162496,39.96555586,39.05888995,38.68236074,25.57499381,24.08965459,18.31048869,18.62910931,19.56877589,18.32701557,20.29822979,22.88259212,25.0370812
ENSG00000272482,5.358914452,4.119040018,3.364441523,0.975075401,2.448972851,0.943831079,1.729625939,1.434596628,0.877394201,2.092522874,3.151496276,2.548410383
ENSG00000179172,6.702270489,8.437849172,7.333146461,10.32277478,13.06718304,11.95121845,12.01654889,13.1602628,13.18169966,6.515526999,7.904813539,8.079305644
ENSG00000179412,3.705114512,3.515361734,3.80498668,10.4114885,21.99280078,14.08398453,13.13069995,11.69165704,11.45602831,3.122493043,2.403606589,4.286764555
ENSG00000204486,0.347305977,0.359056812,0.420790811,0.187240528,0.144286839,0.226550979,0.280238392,0.405274757,0.355394098,0.687898878,0.510613439,0.467119112
ENSG00000116731,1.850574505,1.700413678,1.767354326,1.721237651,1.814212491,2.394788828,2.106660404,2.028554123,1.960642288,1.70114466,1.672810838,1.704942603
ENSG00000189337,2.407781794,2.397669609,2.316768303,1.951076214,1.931759307,1.725455188,1.693084787,1.815676085,1.759611156,1.968566876,1.879851909,1.774198163
ENSG00000235829,0.189041461,0.917706688,1.311773697,0.917248844,2.473899652,1.220804003,1.144020224,0.700711425,1.044597007,0.962817273,0.185287358,0.817253748
ENSG00000175147,0.499176641,0.437534137,0.546377367,0.466750572,0.336993932,0.415162506,0.528650858,0.539663676,0.370331125,0.466103644,0.366947761,0.323701991
ENSG00000171729,9.161590578,9.438176281,8.795492833,8.810502733,9.78967952,7.413708858,7.958499264,8.073300905,7.162121862,9.122091903,9.222347362,8.884788714
ENSG00000142621,0.483683356,0.428334789,0.417452387,0.469960199,0.521855242,0.573571171,0.46018113,0.49058008,0.525974013,0.379938749,0.3585068,0.289207625
ENSG00000142634,47.49287647,47.26159227,49.36051084,31.50021343,32.24387093,18.04006381,18.24230874,19.10368393,18.41799839,37.08006752,45.24906151,40.67424437
ENSG00000132906,2.36264154,2.152897973,1.715979105,2.1068957,1.742007768,1.462588871,2.201321588,2.254405025,2.082541513,2.519843924,2.550734199,2.341139613
ENSG00000116138,3.587681516,3.787839802,4.291292979,3.98092211,3.874968561,4.62234373,4.516521839,4.699531789,4.312685032,3.823136793,3.759799219,4.08519981
ENSG00000235084,129.8579806,94.32779954,72.00031342,116.3407064,58.43778339,42.36684748,74.42866815,83.56059578,68.0585851,120.8635777,116.231321,102.0141413
ENSG00000197312,4.984130451,4.798853825,5.456726576,3.856057907,4.594851006,6.010157038,5.344109109,5.314267197,5.259729174,4.533857034,4.13110195,4.788005259
ENSG00000116786,17.97842994,15.79207272,15.36171832,13.42956226,10.64924032,6.793660389,6.505373034,7.740011029,6.829498532,17.19401983,16.91801237,15.25381716
ENSG00000162461,0.086799319,0.093637678,0.06692304,0.046795481,0.060100699,0.022648007,0.058364725,0.09532892,0.047371048,0.137536715,0.085075604,0.108404425
ENSG00000162458,0.307092161,0.34362109,0.323850589,0.570654815,0.496748339,0.276184667,0.260970517,0.234115275,0.192557888,0.366058391,0.339418466,0.378508405
ENSG00000224321,85.52390003,83.79879426,81.97438281,72.84874554,56.19574854,51.7598248,66.90276967,71.87058851,77.60574093,80.77565338,84.56515008,83.57036682
ENSG00000233954,225.7884096,217.3251561,209.9713157,146.4691751,168.5027937,139.7424834,203.6772813,174.7917407,203.4872271,206.1500006,228.035593,232.192243
ENSG00000178715,145.5325467,152.4498897,135.3912528,277.2193537,140.7294426,112.9408677,226.9622754,277.4796201,204.783362,136.7916135,152.1655733,139.6929623
ENSG00000179743,0.288678511,0.475783047,0.423949861,0.609563098,0.359790898,0.364061606,0.452924037,0.383097722,0.341352619,0.435639738,0.576370979,0.434488616
ENSG00000065526,9.795316814,9.856890518,10.71416237,15.61020366,14.9469002,20.81163859,8.935216181,9.384827952,8.871662171,9.368659654,8.233147711,8.844082273
ENSG00000116809,5.501418604,4.674568441,4.488184203,3.36753635,2.699173443,1.698079737,1.741608902,2.397457699,1.802641565,5.433650198,5.520383365,5.447882873
ENSG00000186510,0.07091774,0.057378669,0.026362705,0.150543862,0.132581175,0.052042853,0.064375822,0.131433789,0.076197749,0.144477989,0.043443382,0.084311621
ENSG00000232456,4.333184733,2.372697618,1.995876457,1.008778292,1.036480955,0.719492442,0.582735302,0.919351969,0.644959516,3.878895384,2.616920736,2.497731767
ENSG00000184908,0.212655335,0.215071012,0.137022994,0.14187605,0.106016141,0.087391767,0.077215444,0.144510649,0.078338768,0.335756776,0.187589064,0.211448192
ENSG00000185519,2.916528544,2.652861102,2.0112321,1.604106995,0.857945435,0.510478891,1.710179087,1.812951782,1.512615224,2.952413226,2.858610305,2.631355277
ENSG00000142627,56.86357139,52.02007525,51.4919726,29.93646378,26.52937939,19.0687616,13.05640932,15.46130963,13.80131691,39.08575125,39.50420915,35.75818219
ENSG00000142632,15.29580142,13.73370317,13.13990427,8.723171213,6.829718315,4.424706983,6.941163242,7.878715689,7.29473036,16.46918871,16.45173624,15.12467179
ENSG00000237276,0.371623213,0.275619446,0.383738537,0.338091471,0.154389335,0.309077012,0.149929887,0.210448172,0.171124937,0.473183564,0.485657718,0.495362548
ENSG00000204377,2.200982721,2.572249301,1.939402382,2.076549466,1.676380225,1.722866256,2.219944007,1.964031097,1.201194442,2.740208525,2.157274237,2.325930111
ENSG00000132881,1.71519948,1.968663991,1.838666433,0.870941135,0.522000833,0.374681594,0.772454303,0.961040459,0.857163024,2.742627068,2.756284365,2.310738688
ENSG00000233929,9.442925869,7.774192676,10.1818625,2.612433199,1.445324886,1.556137263,2.205621787,0.818752418,2.03428091,8.268840388,8.93065141,13.46447519
ENSG00000037637,3.460717044,3.640863042,3.410198606,4.006557039,3.66346008,3.862066288,3.399894655,3.661419984,3.992661224,3.829149159,3.660930879,3.588311592
ENSG00000055070,49.35264437,48.90095556,49.03895564,50.25188465,41.39773404,36.54603279,38.92136588,41.4404801,39.36005728,53.1616302,51.93545699,54.13804227
ENSG00000226457,2.264528154,1.897637582,2.324992225,0.882942292,3.931153628,3.41860076,2.740844254,2.298308952,2.780717843,2.059569758,1.347588631,1.957976958
ENSG00000157191,9.639346166,10.72765386,10.36319087,10.005091,8.607989987,7.634352308,8.084286108,8.156815439,8.127023595,9.610021401,10.18137199,10.46240633
ENSG00000226029,0.056974591,0.207438476,0.197675605,0.138223323,0.023669859,0.089196157,0.068958507,0.199452631,0.151583705,0.145090184,0.214065425,0.11494441
ENSG00000080947,0.556302986,0.461075883,0.358674153,0.235909186,0.326941454,0.499183618,0.306549732,0.335288308,0.355439307,0.621951977,0.505358826,0.480995755
ENSG00000261135,0.971604985,1.325162945,1.01818625,1.650014981,1.626130007,1.531954049,2.51993644,2.023646179,1.840749321,1.074538773,1.006727977,0.864080179
ENSG00000224174,1.130780114,2.058525552,1.120938991,1.485971177,1.057000376,1.217070658,1.596730368,1.513565249,1.388536695,1.823758468,2.124288392,1.466558102
ENSG00000219481,3.835318728,3.691066598,4.104594588,4.854350978,4.814694991,5.71500075,4.416037976,4.458151164,4.359444667,4.153517398,4.090553736,4.134251948
ENSG00000215908,6.014595483,4.51441928,4.048940912,3.256344663,2.981546126,2.481702584,2.632205333,2.619863272,2.787332758,6.085115591,5.368919825,4.495256114
ENSG00000186301,6.539032806,5.012195499,5.162954851,4.466977965,3.717472157,2.936441444,2.776996226,3.004937206,2.592004091,7.72426072,5.734526452,4.622260624
ENSG00000236698,67.79026782,71.8128338,67.69183072,64.78834333,88.55071269,92.73773191,81.36324434,85.24624311,88.46175759,57.72476893,64.77773812,71.04659249
ENSG00000268869,0.88233228,0.564831429,0.451744057,0.446935127,0.338364291,0.352921942,0.375532378,0.34741587,0.380995594,0.938277248,0.617721698,0.461087467
ENSG00000058453,2.490526948,1.877345188,1.797406908,1.617981051,1.138580009,0.701498469,0.815606077,0.892681026,0.810410183,2.911982288,2.461495866,2.087309003
ENSG00000207389,9.582327214,4.408536091,4.842593142,2.051225692,1.170864237,0.661832769,1.591862288,0.696438794,2.076455027,10.33502151,12.52271386,3.898898368
ENSG00000186715,0.50046897,0.428465323,0.415350765,0.324718217,0.268358987,0.232318509,0.17608621,0.26603655,0.242961142,0.646133125,0.456307298,0.27673956
ENSG00000207005,43.21441685,14.74579313,13.03775077,14.81440777,10.53777813,15.44276461,9.323764828,9.982289386,12.45873016,41.14869676,53.22153391,18.68222135
ENSG00000117122,12.29379097,11.67439391,11.65238193,14.05357388,10.27629182,9.147444612,6.844890817,7.483790324,7.268977688,11.60757971,10.5266102,10.90376306
ENSG00000159363,11.95477613,10.0426543,10.53657045,6.226090631,4.042947626,2.699911483,3.244592063,4.087683402,3.868038185,12.41053686,11.66562573,10.18936353
ENSG00000117118,60.75141422,59.01626835,61.69910914,60.62141198,68.26052899,61.20653821,86.84507516,74.93779491,85.88003579,60.42988478,67.80079849,66.22742882
ENSG00000117115,0.395311458,0.373840862,0.264640212,0.604074536,0.556677472,0.458129714,0.57166702,0.532830214,0.655633621,0.700761576,0.553515882,0.355114591
ENSG00000142619,0.550763315,0.312712846,0.373558455,0.445393488,0.216769597,0.283632733,0.163728702,0.238770696,0.272896009,0.31496111,0.265177642,0.242280242
ENSG00000179051,59.06592652,62.68408209,64.60769322,49.67110348,45.42249473,43.89676152,45.45730812,47.80682667,46.41207459,62.80611553,65.32264034,66.33497739
ENSG00000074964,3.345650809,2.63385055,2.557467949,1.75290731,1.448666587,1.000522687,0.945803084,1.052838189,1.03189139,2.891985544,2.51329184,2.560013257
ENSG00000117148,0.46361377,0.455483653,0.804263185,0.341442309,0.268273246,0.213853899,0.060120998,0.347782798,0.142323146,0.3035901,0.373262925,0.214743193
ENSG00000179023,0.134105376,0.069047368,0.090639726,0.221827243,0.25830817,0.150303466,0.118045687,0.112973256,0.059881503,0.093139,0.149366169,0.094869337
ENSG00000159423,5.156519866,4.665693481,4.738832671,4.63295251,2.9894352,2.158839735,1.739829184,2.498893669,1.919076719,4.154398545,4.194017285,4.183887007
ENSG00000169991,12.44401769,13.16655002,13.85608664,5.853131186,5.746998271,5.542795964,4.411762026,4.614413473,4.316962379,6.771617736,7.028223758,6.617562984
ENSG00000272084,0.126805589,0.109925184,0.062851003,0.065922205,0.135465069,0.031904931,0.043850746,0.033573181,0.100099537,0.027678874,0.071021374,0.093976974
ENSG00000127481,9.036373199,8.845746088,8.824143402,6.428179812,5.943770567,8.572192741,6.903248274,7.605147357,6.741670366,9.456390067,8.67592015,8.615783877
ENSG00000230424,0.607766432,0.835951753,0.903715607,0.589789197,1.060475065,0.713613242,0.735602748,0.450556064,0.671673815,0.990543372,0.238278811,0.578041803
ENSG00000127463,12.47016877,14.6847288,14.52134362,9.904263536,10.25197732,11.67618007,9.651190936,10.25977502,9.706327822,12.01874406,11.8992411,12.46067173
ENSG00000053372,51.75663125,57.13287807,64.31675443,43.13954251,45.63067875,40.91105268,51.21132347,50.05211671,52.89490799,43.14438108,55.38430845,56.95748925
ENSG00000211454,0.56773904,0.540412537,0.562798036,0.540142925,0.513352904,0.287559325,0.633261484,0.495155906,0.396420203,0.748409554,0.665575216,0.519759212
ENSG00000162482,1.207322686,0.976829896,0.928871667,0.546460386,0.583925744,0.44431814,0.588869358,0.667929604,0.553181651,1.211460611,0.830109034,0.794600048
ENSG00000053371,45.64104091,41.4770617,41.26484197,40.04324248,27.79517308,19.94887587,26.23846677,26.8278182,27.76742043,39.58287233,42.20796073,40.64435537
ENSG00000040487,4.233163343,3.944783495,3.047735463,4.02167175,2.688018329,1.926197828,2.041092226,2.197005976,1.986264004,5.141716667,3.541913397,3.888253572
ENSG00000077549,50.05019512,52.13569313,51.93452883,57.29269274,57.18668008,51.32466158,50.18095294,48.19238915,48.01546708,43.49690456,44.65979692,46.44803838
ENSG00000173436,2.78622487,3.037573976,3.177443299,2.384451628,2.817790209,2.668462391,3.036475136,2.910100188,3.28360998,2.447289683,2.846610142,3.327757062
ENSG00000226396,79.43854561,77.75194278,73.17514371,56.02576097,46.92926796,34.90792091,31.80325937,33.38620436,38.17026339,83.05706176,77.72825019,76.35556863
ENSG00000158747,4.255699616,4.177982773,4.801155622,4.870681468,3.439857718,1.599413256,2.036627047,2.673069328,2.678479661,4.298710671,4.974009942,4.549465779
ENSG00000162542,4.043640678,3.462301638,3.827616787,2.959620822,2.898798761,2.132971322,2.447085786,2.432324801,2.604020068,4.111234507,3.657894204,3.75912533
ENSG00000169914,6.716461238,6.565257642,6.897245119,4.297325065,4.767201339,6.009536738,6.712779998,6.526304923,6.564411359,7.226578921,6.32868452,6.279701955
ENSG00000162545,4.183129685,3.127104548,3.422507511,6.16056243,6.814385085,6.71028406,5.662003269,6.158489744,6.294212942,5.221304685,4.134706874,4.258720219
ENSG00000090432,19.35346876,18.70850818,18.82139855,16.89370169,12.97486764,10.99069853,12.58478602,12.69066248,12.98532613,18.0261053,19.89899511,18.54911035
ENSG00000158825,13.34302921,10.97690284,11.51406881,10.90673645,6.779583579,6.687512009,13.36115832,12.45345383,12.18033617,15.87318753,17.31195774,16.18467936
ENSG00000158828,5.001819708,4.825360972,4.017161633,4.482873536,3.518016069,2.91027594,3.979373574,4.503138298,4.397176429,8.736153189,8.187471328,8.054444651
ENSG00000117242,2.413501647,2.693426786,2.674371718,4.778447386,4.3564688,4.413608761,2.904364286,2.853471036,2.631516116,2.091109962,2.487930045,2.566504185
ENSG00000244038,171.4807533,166.0514863,161.2610542,173.2885965,125.4676048,116.2122901,138.3152966,150.7075493,140.7237023,170.8958892,169.7695762,167.5068221
ENSG00000117245,0.296418702,0.217519068,0.232337802,0.167238883,0.137465224,0.056658018,0.191898515,0.127758347,0.152366275,0.393225775,0.249992853,0.238411384
ENSG00000189410,4.110358869,3.72020821,3.784531304,1.842274498,1.840769062,1.341521905,2.39470876,2.522064733,2.121576076,4.222420676,3.994591001,3.445510759
ENSG00000127483,27.11627275,26.76350607,27.23326702,36.91581488,39.37967909,46.4333523,34.14287008,35.59081114,35.59543297,29.40975947,28.54199622,30.12582685
ENSG00000075151,7.827941421,7.840754249,8.158410839,7.499741923,8.303394067,9.63303551,8.853837258,8.92433274,8.448122889,7.67692607,7.180755762,7.438075557
ENSG00000117298,13.90754478,13.63056543,13.68560046,14.94601123,12.81378349,11.95216233,9.214677422,9.354232286,9.004990159,15.15170898,14.38380785,14.22154262
ENSG00000236216,0.983417812,1.591342448,1.543527029,0.894683546,1.736366752,0.577343479,0.991889875,0.607531714,1.006319812,3.67304547,2.088425059,1.275437498
ENSG00000227001,1.605787394,1.123652132,1.161592765,2.158441557,1.622718886,1.936404609,1.943545345,2.1449007,1.545480455,1.989370338,1.446285263,1.46345974
ENSG00000187952,5.039983106,2.906938108,2.893792501,1.452743918,0.777415931,0.615209732,0.362381143,0.616550404,0.367653036,5.794678727,4.32852272,4.034123318
ENSG00000142794,4.179670065,4.190550687,4.080517416,4.186630998,4.290327077,4.732318044,4.867191387,5.085952519,4.860235146,4.179209292,4.176472788,4.063641896
